,index,match_api_id,country,season,comment,stats,event_incident_typefk,elapsed,player2,subtype,player1,sortorder,team,id,n,type,goal_type,elapsed_plus,coordinates,del
25900,2,1083036.0,Italy,2011/2012,n,,393,58,38717.0,shot,41411.0,1,9885.0,1729831,264,goal,n,,,
25901,3,1083036.0,Italy,2011/2012,n,,393,85,72518.0,shot,27664.0,1,10233.0,1729924,285,goal,n,,,
25902,0,1287179.0,Italy,2012/2013,n,,71,54,,,39540.0,0,9885.0,2569309,21,goal,n,,,
25903,1,1287179.0,Italy,2012/2013,n,,71,68,,,39447.0,0,10233.0,2569335,19,goal,n,,,
25904,0,1536604.0,Italy,2013/2014,p,,20,23,,,49939.0,0,9885.0,3093118,17,goal,p,,,
25905,1,1536604.0,Italy,2013/2014,n,,71,36,,,38817.0,0,9885.0,3093219,18,goal,n,,,
25906,0,1786284.0,Italy,2014/2015,n,,393,25,210278.0,shot,38817.0,1,9885.0,4288062,161,goal,n,,,
25907,1,1786284.0,Italy,2014/2015,npm,,348,62,,saved_back_into_play,38817.0,0,9885.0,4288693,338,goal,npm,,,
25908,0,2060330.0,Italy,2015/2016,o,,115,30,,,41655.0,3,10233.0,5246976,476,goal,o,,,
25909,0,539881.0,Italy,2008/2009,p,,20,15,,,32749.0,0,9857.0,659765,19,goal,p,,,
25910,1,539881.0,Italy,2008/2009,n,,71,25,,,41874.0,0,9857.0,659878,21,goal,n,,,
25911,0,704497.0,Italy,2009/2010,p,,20,11,,,39393.0,0,10233.0,787427,22,goal,p,,,
25912,1,704497.0,Italy,2009/2010,n,,71,35,,,37767.0,0,10233.0,787738,26,goal,n,,,
25913,2,704497.0,Italy,2009/2010,p,,20,85,,,32749.0,0,9857.0,788755,30,goal,p,,,
25914,3,704497.0,Italy,2009/2010,n,,71,90,,,38576.0,0,10233.0,788861,31,goal,n,,,
25915,0,888455.0,Italy,2010/2011,n,,71,28,,,32749.0,0,9857.0,1469292,18,goal,n,,,
25916,1,888455.0,Italy,2010/2011,n,,71,43,,,39304.0,0,10233.0,1469441,19,goal,n,,,
25917,0,1083179.0,Italy,2011/2012,n,,406,24,41475.0,header,24792.0,2,9857.0,2099456,266,goal,n,,,
25918,1,1083179.0,Italy,2011/2012,n,,131,37,,loose_ball,190872.0,1,9857.0,2099542,277,goal,n,,,
25919,2,1083179.0,Italy,2011/2012,n,,406,59,41760.0,header,30991.0,7,10233.0,2099845,301,goal,n,,,
25920,3,1083179.0,Italy,2011/2012,n,,393,67,41475.0,shot,41930.0,3,9857.0,2099905,314,goal,n,,,
25921,4,1083179.0,Italy,2011/2012,n,,393,77,30991.0,shot,50449.0,5,10233.0,2100006,332,goal,n,,,
25922,0,1536681.0,Italy,2013/2014,n,,71,57,,,41475.0,0,9857.0,3180768,20,goal,n,,,
25923,0,2060576.0,Italy,2015/2016,n,,393,12,27663.0,shot,167634.0,1,9857.0,5536361,78,goal,n,,,
25924,1,2060576.0,Italy,2015/2016,n,,649,63,,tap_in,27657.0,4,9857.0,5537561,368,goal,n,,,
25925,0,539799.0,Italy,2008/2009,n,,71,69,,,40601.0,0,10233.0,588243,18,goal,n,,,
25926,0,888501.0,Italy,2010/2011,n,,393,83,49677.0,shot,41658.0,1,9875.0,1531886,410,goal,n,,,
25927,0,1082903.0,Italy,2011/2012,n,,393,12,39535.0,shot,49677.0,2,9875.0,1850798,148,goal,n,,,
25928,1,1082903.0,Italy,2011/2012,n,,80,17,,shot,41658.0,2,9875.0,1850897,163,goal,n,,,
25929,2,1082903.0,Italy,2011/2012,n,,393,24,25597.0,shot,49677.0,2,9875.0,1851065,151,goal,n,,,
25930,3,1082903.0,Italy,2011/2012,n,,393,27,49897.0,shot,50449.0,1,10233.0,1851137,152,goal,n,,,
25931,4,1082903.0,Italy,2011/2012,n,,393,45,41658.0,shot,25597.0,2,9875.0,1851537,166,goal,n,1.0,,
25932,5,1082903.0,Italy,2011/2012,n,,393,49,41658.0,shot,56585.0,1,9875.0,1851793,177,goal,n,,,
25933,6,1082903.0,Italy,2011/2012,n,,393,80,42388.0,shot,50074.0,0,9875.0,1852273,186,goal,n,,,
25934,0,1287270.0,Italy,2012/2013,n,,71,18,,,25597.0,0,9875.0,2687013,20,goal,n,,,
25935,1,1287270.0,Italy,2012/2013,n,,71,29,,,30940.0,0,9875.0,2687028,23,goal,n,,,
25936,2,1287270.0,Italy,2012/2013,npm,,195,65,,,49677.0,0,9875.0,2687130,7,goal,npm,,,
25937,0,1536764.0,Italy,2013/2014,n,,71,18,41658.0,,25759.0,0,9875.0,3287979,21,goal,n,,,
25938,1,1536764.0,Italy,2013/2014,n,,71,84,,,42041.0,0,10233.0,3288116,22,goal,n,,,
25939,0,1786204.0,Italy,2014/2015,n,,44,7,,header,25759.0,1,9875.0,4101748,41,goal,n,,,
25940,1,1786204.0,Italy,2014/2015,n,,393,56,154239.0,shot,161015.0,0,10233.0,4102042,278,goal,n,,,
25941,2,1786204.0,Italy,2014/2015,p,,20,75,,,25759.0,0,9875.0,4102152,409,goal,p,,,
25942,0,2060478.0,Italy,2015/2016,n,,39,10,,distance,52243.0,1,10233.0,5429656,97,goal,n,,,
25943,1,2060478.0,Italy,2015/2016,n,,393,51,293160.0,shot,25759.0,2,9875.0,5430471,469,goal,n,,,
25944,2,2060478.0,Italy,2015/2016,n,,393,81,41658.0,shot,25759.0,2,9875.0,5430722,575,goal,n,,,
25945,3,2060478.0,Italy,2015/2016,n,,393,90,172899.0,shot,155257.0,6,9875.0,5430804,632,goal,n,2.0,,
25946,0,539741.0,Italy,2008/2009,n,,71,68,,,40601.0,0,10233.0,555055,24,goal,n,,,
25947,1,539741.0,Italy,2008/2009,n,,71,90,,,37767.0,0,10233.0,555190,27,goal,n,,,
25948,0,888308.0,Italy,2010/2011,n,,71,45,,,27974.0,0,9888.0,1315660,19,goal,n,,,
25949,1,888308.0,Italy,2010/2011,n,,71,55,,,30709.0,0,10233.0,1315889,21,goal,n,,,
25950,2,888308.0,Italy,2010/2011,n,,71,76,,,25526.0,0,10233.0,1316133,22,goal,n,,,
25951,3,888308.0,Italy,2010/2011,n,,71,90,,,41760.0,0,10233.0,1316306,24,goal,n,,,
25952,0,888432.0,Italy,2010/2011,n,,393,40,39562.0,shot,30991.0,2,10233.0,1444332,358,goal,n,,,
25953,1,888432.0,Italy,2010/2011,n,,393,50,34305.0,shot,24549.0,2,8636.0,1444599,374,goal,n,,,
25954,2,888432.0,Italy,2010/2011,n,,80,51,,shot,33639.0,1,8636.0,1444613,376,goal,n,,,
25955,3,888432.0,Italy,2010/2011,n,,80,57,,shot,33639.0,1,8636.0,1444722,387,goal,n,,,
25956,4,888432.0,Italy,2010/2011,n,,393,71,30878.0,shot,25597.0,3,8636.0,1445008,414,goal,n,,,
25957,5,888432.0,Italy,2010/2011,n,,393,84,39393.0,shot,98254.0,2,8636.0,1445211,446,goal,n,,,
25958,6,888432.0,Italy,2010/2011,n,,406,90,30991.0,header,18859.0,3,10233.0,1445344,437,goal,n,,,
25959,0,1083258.0,Italy,2011/2012,n,,406,13,38460.0,header,30549.0,0,8636.0,2026137,253,goal,n,,,
25960,1,1083258.0,Italy,2011/2012,n,,80,27,,shot,30549.0,111,8636.0,2026284,307,goal,n,,,
25961,2,1083258.0,Italy,2011/2012,n,,721,38,39774.0,tap_in,30492.0,222,8636.0,2026390,258,goal,n,,,
25962,3,1083258.0,Italy,2011/2012,n,,391,45,37767.0,loose_ball,34008.0,444,10233.0,2026514,277,goal,n,2.0,,
25963,4,1083258.0,Italy,2011/2012,p,,20,59,,,30991.0,3,10233.0,2026783,296,goal,p,,,
25964,5,1083258.0,Italy,2011/2012,n,,80,74,,shot,18506.0,4,8636.0,2026921,264,goal,n,,,
25965,6,1083258.0,Italy,2011/2012,p,,20,80,,,30881.0,0,10233.0,2026980,269,goal,p,,,
25966,7,1083258.0,Italy,2011/2012,p,,20,85,,,30549.0,0,8636.0,2027033,347,goal,p,,,
25967,8,1083258.0,Italy,2011/2012,p,,20,90,,,30881.0,0,10233.0,2027093,275,goal,p,,,
25968,0,1287140.0,Italy,2012/2013,n,,71,77,,,161660.0,0,10233.0,2522411,19,goal,n,,,
25969,1,1287140.0,Italy,2012/2013,n,,71,85,,,30930.0,0,8636.0,2522428,20,goal,n,,,
25970,0,1536517.0,Italy,2013/2014,n,,71,75,,,98254.0,0,8636.0,2938403,18,goal,n,,,
25971,1,1536517.0,Italy,2013/2014,n,,71,90,,,30991.0,0,8636.0,2938504,22,goal,n,,,
25972,0,1786147.0,Italy,2014/2015,n,,131,12,,loose_ball,30991.0,3,8636.0,4067320,69,goal,n,,,
25973,1,1786147.0,Italy,2014/2015,n,,406,39,21446.0,header,282770.0,1,8636.0,4067414,193,goal,n,,,
25974,2,1786147.0,Italy,2014/2015,n,,131,85,,loose_ball,301023.0,5,10233.0,4067685,500,goal,n,,,
25975,3,1786147.0,Italy,2014/2015,n,,44,88,,header,30865.0,1,8636.0,4067691,521,goal,n,,,
25976,0,2060550.0,Italy,2015/2016,n,,130,59,,direct_freekick,155738.0,2,8636.0,5086260,278,goal,n,,,
25977,0,704564.0,Italy,2009/2010,n,,71,21,,,25337.0,0,8537.0,846764,19,goal,n,,,
25978,1,704564.0,Italy,2009/2010,n,,71,63,,,41882.0,0,10233.0,847394,22,goal,n,,,
25979,2,704564.0,Italy,2009/2010,n,,71,90,,,42601.0,0,8537.0,847792,24,goal,n,,,
25980,0,1536745.0,Italy,2013/2014,n,,71,10,,,46374.0,0,10233.0,3253633,21,goal,n,,,
25981,0,705344.0,Italy,2009/2010,n,,39,33,,distance,30991.0,5,10233.0,1051009,280,goal,n,,,
25982,1,705344.0,Italy,2009/2010,n,,80,52,,shot,30991.0,10,10233.0,1051399,308,goal,n,,,
25983,2,705344.0,Italy,2009/2010,n,,406,60,97487.0,header,30906.0,1,10167.0,1051541,321,goal,n,,,
25984,3,705344.0,Italy,2009/2010,o,,115,62,,,37526.0,10,10233.0,1051591,324,goal,o,,,
25985,4,705344.0,Italy,2009/2010,n,,80,73,,shot,108956.0,1,10233.0,1051754,334,goal,n,,,
25986,0,888183.0,Italy,2010/2011,p,,20,28,,,30709.0,0,10233.0,1175470,19,goal,p,,,
25987,1,888183.0,Italy,2010/2011,n,,71,72,,,30906.0,0,10167.0,1176341,24,goal,n,,,
25988,0,1083008.0,Italy,2011/2012,n,,71,29,,,96540.0,0,10167.0,1693064,18,goal,n,,,
25989,1,1083008.0,Italy,2011/2012,p,,20,42,,,96540.0,0,10167.0,1693188,22,goal,p,,,
25990,2,1083008.0,Italy,2011/2012,n,,71,50,,,27610.0,0,10167.0,1693580,17,goal,n,,,
25991,3,1083008.0,Italy,2011/2012,p,,20,90,,,30991.0,0,10233.0,1694247,20,goal,p,,,
25992,0,1536803.0,Italy,2013/2014,n,,71,21,,,161661.0,0,10233.0,3339249,22,goal,n,,,
25993,1,1536803.0,Italy,2013/2014,n,,71,31,73999.0,,182765.0,0,10167.0,3339252,24,goal,n,,,
25994,0,1786029.0,Italy,2014/2015,n,,393,53,154239.0,shot,101422.0,5,10233.0,3817488,356,goal,n,,,
25995,1,1786029.0,Italy,2014/2015,n,,721,66,33816.0,tap_in,150389.0,3,10167.0,3817738,364,goal,n,,,
25996,2,1786029.0,Italy,2014/2015,n,,393,90,52243.0,shot,41411.0,6,10233.0,3818325,395,goal,n,4.0,,
25997,0,705245.0,Italy,2009/2010,n,,71,57,,,42437.0,0,9976.0,1070692,20,goal,n,,,
25998,1,705245.0,Italy,2009/2010,n,,71,85,,,41445.0,0,9976.0,1071074,22,goal,n,,,
25999,2,705245.0,Italy,2009/2010,n,,71,89,,,27733.0,0,9976.0,1071143,23,goal,n,,,
26000,0,1083134.0,Italy,2011/2012,p,,20,70,,,39311.0,0,9880.0,1797806,19,goal,p,,,
26001,1,1083134.0,Italy,2011/2012,n,,71,80,,,39311.0,0,9880.0,1797905,23,goal,n,,,
26002,0,1786094.0,Italy,2014/2015,n,,393,5,154239.0,shot,41411.0,1,10233.0,3975527,278,goal,n,,,
26003,1,1786094.0,Italy,2014/2015,n,,721,8,41411.0,tap_in,46374.0,1,10233.0,3975583,39,goal,n,,,
26004,2,1786094.0,Italy,2014/2015,npm,,348,30,,saved_back_into_play,41411.0,1,10233.0,3976005,94,goal,npm,,,
26005,3,1786094.0,Italy,2014/2015,o,,115,43,,,96646.0,2,9880.0,3976298,274,goal,o,,,
26006,4,1786094.0,Italy,2014/2015,npm,,23,63,,post,42420.0,0,9880.0,3976786,204,goal,npm,,,
26007,0,1083240.0,Italy,2011/2012,n,,71,7,,,30991.0,0,10233.0,2037931,22,goal,n,,,
26008,1,1083240.0,Italy,2011/2012,n,,71,68,,,39706.0,0,6269.0,2038686,24,goal,n,,,
26009,0,1287122.0,Italy,2012/2013,n,,71,52,,,39745.0,0,9878.0,2515461,21,goal,n,,,
26010,1,1287122.0,Italy,2012/2013,n,,71,73,,,170660.0,0,9878.0,2515608,23,goal,n,,,
26011,0,1536825.0,Italy,2013/2014,n,,71,35,245572.0,,24502.0,0,9876.0,3354231,22,goal,n,,,
26012,1,1536825.0,Italy,2013/2014,n,,71,88,128020.0,,30709.0,0,9876.0,3354486,21,goal,n,,,
26013,2,1536825.0,Italy,2013/2014,n,,71,90,39763.0,,30709.0,2,9876.0,3354502,24,goal,n,,,
26014,0,1786005.0,Italy,2014/2015,n,,406,34,39284.0,header,41411.0,6,10233.0,3770968,285,goal,n,,,
26015,1,1786005.0,Italy,2014/2015,n,,80,48,,shot,41411.0,1,10233.0,3771936,303,goal,n,,,
26016,2,1786005.0,Italy,2014/2015,n,,407,52,168727.0,distance,110378.0,3,9876.0,3772030,311,goal,n,,,
26017,3,1786005.0,Italy,2014/2015,n,,406,65,30709.0,header,168727.0,1,9876.0,3772367,324,goal,n,,,
26018,0,2060300.0,Italy,2015/2016,o,,115,19,,,42390.0,2,9876.0,5214566,268,goal,o,,,
26019,1,2060300.0,Italy,2015/2016,n,,721,40,168727.0,tap_in,24549.0,1,9876.0,5215061,240,goal,n,,,
26020,0,1536883.0,Italy,2013/2014,n,,71,16,364520.0,,41542.0,0,7943.0,3463293,26,goal,n,,,
26021,1,1536883.0,Italy,2013/2014,npm,,195,40,,,30881.0,0,10233.0,3463357,3,goal,npm,,,
26022,2,1536883.0,Italy,2013/2014,n,,71,40,,,42041.0,1,10233.0,3463361,28,goal,n,,,
26023,3,1536883.0,Italy,2013/2014,n,,71,66,364520.0,,39222.0,0,7943.0,3463825,31,goal,n,,,
26024,4,1536883.0,Italy,2013/2014,n,,71,76,67008.0,,30881.0,0,10233.0,3464092,33,goal,n,,,
26025,5,1536883.0,Italy,2013/2014,o,,115,87,,,178120.0,0,10233.0,3464265,35,goal,o,,,
26026,6,1536883.0,Italy,2013/2014,n,,71,89,,,41542.0,0,7943.0,3464333,36,goal,n,,,
26027,0,1786384.0,Italy,2014/2015,n,,393,4,27685.0,shot,364520.0,1,7943.0,4532536,34,goal,n,,,
26028,1,1786384.0,Italy,2014/2015,n,,393,19,364520.0,shot,166595.0,3,7943.0,4532753,88,goal,n,,,
26029,2,1786384.0,Italy,2014/2015,n,,390,33,41497.0,bicycle_kick,166595.0,0,7943.0,4532928,147,goal,n,,,
26030,3,1786384.0,Italy,2014/2015,n,,649,41,,tap_in,231176.0,4,10233.0,4533057,192,goal,n,,,
26031,4,1786384.0,Italy,2014/2015,npm,,195,69,,,166595.0,0,7943.0,4533605,338,goal,npm,,,
26032,0,2060518.0,Italy,2015/2016,n,,80,42,,shot,30940.0,2,10233.0,5475255,318,goal,n,,,
26033,0,1786264.0,Italy,2014/2015,n,,393,27,154239.0,shot,46241.0,3,10233.0,4238221,266,goal,n,,,
26034,1,1786264.0,Italy,2014/2015,n,,649,66,,tap_in,365624.0,2,8534.0,4239065,550,goal,n,,,
26035,0,2060426.0,Italy,2015/2016,n,,393,44,282723.0,shot,438456.0,4,8534.0,4942987,879,goal,n,,,
26036,1,2060426.0,Italy,2015/2016,n,,44,57,,header,362212.0,2,8534.0,4943714,511,goal,n,,,
26037,0,2060485.0,Italy,2015/2016,n,,393,6,119014.0,shot,231176.0,3,10233.0,5012083,63,goal,n,,,
26038,1,2060485.0,Italy,2015/2016,n,,167,31,,bicycle_kick,181997.0,3,9891.0,5012550,291,goal,n,,,
26039,2,2060485.0,Italy,2015/2016,n,,393,38,181997.0,shot,39331.0,2,9891.0,5012682,330,goal,n,,,
26040,3,2060485.0,Italy,2015/2016,n,,721,75,119014.0,tap_in,26221.0,3,10233.0,5013975,715,goal,n,,,
26041,0,2060537.0,Italy,2015/2016,n,,393,34,30940.0,shot,231176.0,3,10233.0,5499721,274,goal,n,,,
26042,1,2060537.0,Italy,2015/2016,n,,411,45,212767.0,volley,299374.0,16,208931.0,5500014,426,goal,n,4.0,,
26043,2,2060537.0,Italy,2015/2016,n,,393,45,104778.0,shot,230825.0,18,208931.0,5500029,440,goal,n,5.0,,
26044,3,2060537.0,Italy,2015/2016,n,,393,49,299374.0,shot,104778.0,1,208931.0,5500270,498,goal,n,,,
26045,4,2060537.0,Italy,2015/2016,n,,80,86,,shot,364104.0,1,208931.0,5500744,721,goal,n,,,
26046,0,539923.0,Italy,2008/2009,n,,71,32,,,11560.0,0,8540.0,690235,18,goal,n,,,
26047,1,539923.0,Italy,2008/2009,n,,71,50,,,42696.0,0,8524.0,690387,19,goal,n,,,
26048,2,539923.0,Italy,2008/2009,n,,71,66,,,42696.0,0,8524.0,690528,22,goal,n,,,
26049,3,539923.0,Italy,2008/2009,n,,71,75,,,32747.0,0,8540.0,690604,23,goal,n,,,
26050,0,704893.0,Italy,2009/2010,n,,393,12,129391.0,shot,49677.0,0,8540.0,1086559,206,goal,n,,,
26051,1,704893.0,Italy,2009/2010,n,,80,48,,shot,39502.0,2,8524.0,1087377,247,goal,n,,,
26052,2,704893.0,Italy,2009/2010,p,,20,90,,,49677.0,2,8540.0,1088273,295,goal,p,5.0,,
26053,0,1082959.0,Italy,2011/2012,n,,393,34,127460.0,shot,35421.0,1,8524.0,1657761,259,goal,n,,,
26054,0,1286997.0,Italy,2012/2013,n,,71,88,,,42650.0,0,8524.0,2371479,24,goal,n,,,
26055,0,1786123.0,Italy,2014/2015,n,,411,6,270774.0,volley,42651.0,4,8540.0,4028410,206,goal,n,,,
26056,1,1786123.0,Italy,2014/2015,n,,882,16,325916.0,lob,270774.0,2,8540.0,4028562,60,goal,n,,,
26057,2,1786123.0,Italy,2014/2015,p,,20,40,,,35421.0,1,8524.0,4028938,158,goal,p,,,
26058,3,1786123.0,Italy,2014/2015,n,,393,45,325916.0,shot,270774.0,9,8540.0,4029066,191,goal,n,1.0,,
26059,4,1786123.0,Italy,2014/2015,n,,80,55,,shot,29587.0,4,8524.0,4029356,258,goal,n,,,
26060,5,1786123.0,Italy,2014/2015,n,,80,76,,shot,35421.0,3,8524.0,4029659,367,goal,n,,,
26061,6,1786123.0,Italy,2014/2015,dg,,300,79,,distance,27690.0,5,8524.0,4029715,378,goal,dg,,,
26062,0,2060544.0,Italy,2015/2016,n,,393,18,198559.0,shot,35421.0,5,8524.0,5088545,171,goal,n,,,
26063,1,2060544.0,Italy,2015/2016,n,,406,25,45220.0,header,73841.0,4,8524.0,5088642,220,goal,n,,,
26064,2,2060544.0,Italy,2015/2016,n,,39,80,,distance,198559.0,1,8524.0,5089891,596,goal,n,,,
26065,3,2060544.0,Italy,2015/2016,dg,,298,90,,shot,35421.0,15,8524.0,5090133,677,goal,dg,4.0,,
26066,0,539700.0,Italy,2008/2009,n,,71,34,,,24391.0,0,8529.0,518824,16,goal,n,,,
26067,0,705356.0,Italy,2009/2010,n,,411,28,41404.0,volley,41326.0,0,8529.0,1050953,276,goal,n,,,
26068,1,705356.0,Italy,2009/2010,n,,393,87,41411.0,shot,42091.0,5,8529.0,1052008,342,goal,n,,,
26069,2,705356.0,Italy,2009/2010,n,,393,88,39422.0,shot,32747.0,1,8540.0,1052025,343,goal,n,,,
26070,3,705356.0,Italy,2009/2010,n,,406,90,39488.0,header,105548.0,3,8540.0,1052127,359,goal,n,5.0,,
26071,0,888358.0,Italy,2010/2011,n,,80,23,,shot,41411.0,1,8529.0,1365678,209,goal,n,,,
26072,1,888358.0,Italy,2010/2011,o,,115,48,,,39367.0,0,8540.0,1365914,242,goal,o,,,
26073,2,888358.0,Italy,2010/2011,n,,393,50,147951.0,shot,129391.0,1,8540.0,1365929,243,goal,n,,,
26074,3,888358.0,Italy,2010/2011,n,,39,54,,distance,39222.0,4,8529.0,1365954,249,goal,n,,,
26075,0,1083400.0,Italy,2011/2012,n,,393,56,172644.0,shot,35575.0,1,8529.0,1931320,273,goal,n,,,
26076,1,1083400.0,Italy,2011/2012,n,,80,81,,shot,27672.0,2,8529.0,1931408,303,goal,n,,,
26077,2,1083400.0,Italy,2011/2012,p,,20,83,,,105548.0,2,8540.0,1931414,306,goal,p,,,
26078,0,1287182.0,Italy,2012/2013,n,,71,30,,,147951.0,0,8540.0,2570299,28,goal,n,,,
26079,1,1287182.0,Italy,2012/2013,n,,71,90,,,155056.0,0,8529.0,2570423,24,goal,n,,,
26080,0,1786368.0,Italy,2014/2015,n,,80,9,,shot,270774.0,2,8540.0,4487631,50,goal,n,,,
26081,0,539621.0,Italy,2008/2009,n,,71,69,,,96534.0,0,8530.0,450514,19,goal,n,,,
26082,1,539621.0,Italy,2008/2009,p,,20,87,,,39706.0,0,8530.0,450748,20,goal,p,,,
26083,0,705424.0,Italy,2009/2010,n,,71,14,,,33640.0,0,8530.0,1028074,17,goal,n,,,
26084,1,705424.0,Italy,2009/2010,n,,71,32,,,33640.0,0,8530.0,1028194,18,goal,n,,,
26085,0,888461.0,Italy,2010/2011,o,,115,48,,,24622.0,4,8540.0,1485270,246,goal,o,,,
26086,1,888461.0,Italy,2010/2011,n,,393,61,42431.0,shot,37273.0,2,8530.0,1485421,259,goal,n,,,
26087,2,888461.0,Italy,2010/2011,n,,393,67,33640.0,shot,18816.0,1,8530.0,1485494,267,goal,n,,,
26088,3,888461.0,Italy,2010/2011,n,,393,77,39284.0,shot,37522.0,0,8530.0,1485563,276,goal,n,,,
26089,0,1083254.0,Italy,2011/2012,n,,71,32,,,41694.0,0,8530.0,1843738,24,goal,n,,,
26090,1,1083254.0,Italy,2011/2012,p,,20,61,,,33640.0,0,8530.0,1844272,31,goal,p,,,
26091,0,1287292.0,Italy,2012/2013,n,,71,69,,,18733.0,0,8530.0,2715890,26,goal,n,,,
26092,1,1287292.0,Italy,2012/2013,n,,71,90,,,147951.0,0,8540.0,2716089,24,goal,n,,,
26093,0,539839.0,Italy,2008/2009,n,,71,45,,,24436.0,0,8533.0,621153,18,goal,n,,,
26094,0,704579.0,Italy,2009/2010,n,,71,54,,,39745.0,0,8533.0,858763,24,goal,n,,,
26095,0,1083298.0,Italy,2011/2012,n,,71,50,,,33706.0,0,8533.0,1875861,18,goal,n,,,
26096,0,1287213.0,Italy,2012/2013,n,,71,5,,,113631.0,0,8540.0,2605183,21,goal,n,,,
26097,1,1287213.0,Italy,2012/2013,p,,20,55,,,38920.0,0,8533.0,2605440,19,goal,p,,,
26098,0,1786287.0,Italy,2014/2015,n,,393,36,42437.0,shot,109121.0,0,8533.0,4283550,197,goal,n,,,
26099,1,1786287.0,Italy,2014/2015,npm,,22,62,,missed,109121.0,0,8533.0,4284041,350,goal,npm,,,
26100,0,2060499.0,Italy,2015/2016,n,,393,6,42437.0,shot,22283.0,1,8533.0,5455640,63,goal,n,,,
26101,1,2060499.0,Italy,2015/2016,n,,393,28,267260.0,shot,30881.0,1,8540.0,5456036,216,goal,n,,,
26102,2,2060499.0,Italy,2015/2016,n,,406,53,22283.0,header,57123.0,2,8533.0,5456937,391,goal,n,,,
26103,3,2060499.0,Italy,2015/2016,n,,130,74,,direct_freekick,36121.0,0,8533.0,5457430,494,goal,n,,,
26104,0,539823.0,Italy,2008/2009,n,,131,48,,loose_ball,33337.0,3,8540.0,605840,269,goal,n,,,
26105,1,539823.0,Italy,2008/2009,n,,393,56,49677.0,shot,32747.0,3,8540.0,605926,278,goal,n,,,
26106,0,704378.0,Italy,2009/2010,n,,80,29,,shot,92666.0,0,8535.0,744949,308,goal,n,,,
26107,0,888217.0,Italy,2010/2011,n,,407,20,35575.0,distance,147951.0,1,8540.0,1204548,262,goal,n,,,
26108,1,888217.0,Italy,2010/2011,n,,393,37,39367.0,shot,129391.0,1,8540.0,1204755,284,goal,n,,,
26109,2,888217.0,Italy,2010/2011,n,,393,58,31725.0,shot,30881.0,1,8535.0,1205324,309,goal,n,,,
26110,3,888217.0,Italy,2010/2011,npm,,159,64,,saved,155738.0,0,8535.0,1205456,170,goal,npm,,,
26111,0,1287331.0,Italy,2012/2013,n,,71,41,,,30709.0,0,8535.0,2763880,18,goal,n,,,
26112,0,1786145.0,Italy,2014/2015,n,,393,20,155066.0,shot,24536.0,2,8535.0,4068136,108,goal,n,,,
26113,1,1786145.0,Italy,2014/2015,n,,131,51,,loose_ball,18521.0,6,8535.0,4068730,352,goal,n,,,
26114,2,1786145.0,Italy,2014/2015,n,,393,59,309726.0,shot,279392.0,4,8540.0,4068852,397,goal,n,,,
26115,3,1786145.0,Italy,2014/2015,n,,80,61,,shot,279392.0,1,8540.0,4068877,422,goal,n,,,
26116,4,1786145.0,Italy,2014/2015,n,,721,64,24536.0,tap_in,155066.0,3,8535.0,4068925,448,goal,n,,,
26117,5,1786145.0,Italy,2014/2015,n,,393,74,196169.0,shot,37824.0,1,8535.0,4069071,517,goal,n,,,
26118,6,1786145.0,Italy,2014/2015,p,,20,81,,,309726.0,1,8540.0,4069150,531,goal,p,,,
26119,0,539883.0,Italy,2008/2009,p,,20,10,,,41044.0,0,8564.0,659684,210,goal,p,,,
26120,1,539883.0,Italy,2008/2009,n,,44,19,,header,30729.0,7,8564.0,659802,221,goal,n,,,
26121,2,539883.0,Italy,2008/2009,p,,20,56,,,41044.0,2,8564.0,660287,267,goal,p,,,
26122,0,704618.0,Italy,2009/2010,n,,80,49,,shot,32747.0,0,8540.0,880331,252,goal,n,,,
26123,1,704618.0,Italy,2009/2010,n,,393,62,32747.0,shot,34540.0,1,8540.0,880444,220,goal,n,,,
26124,0,888260.0,Italy,2010/2011,n,,406,19,26096.0,header,46554.0,4,8564.0,1268442,227,goal,n,,,
26125,1,888260.0,Italy,2010/2011,n,,39,63,,distance,107502.0,4,8540.0,1269543,271,goal,n,,,
26126,2,888260.0,Italy,2010/2011,p,,20,77,,,35724.0,0,8564.0,1269877,289,goal,p,,,
26127,3,888260.0,Italy,2010/2011,n,,393,83,35724.0,shot,33974.0,2,8564.0,1270033,298,goal,n,,,
26128,0,1083022.0,Italy,2011/2012,n,,393,40,27694.0,shot,39367.0,2,8564.0,1712290,234,goal,n,,,
26129,1,1083022.0,Italy,2011/2012,n,,393,55,35724.0,shot,33974.0,2,8564.0,1712428,258,goal,n,,,
26130,2,1083022.0,Italy,2011/2012,n,,393,63,39555.0,shot,32748.0,1,8564.0,1712486,268,goal,n,,,
26131,0,1287254.0,Italy,2012/2013,p,,20,8,,,108808.0,0,8564.0,2653385,14,goal,p,,,
26132,1,1287254.0,Italy,2012/2013,n,,71,66,,,108808.0,0,8564.0,2653879,15,goal,n,,,
26133,0,1786067.0,Italy,2014/2015,o,,115,23,,,24970.0,2,8564.0,3906586,85,goal,o,,,
26134,1,1786067.0,Italy,2014/2015,n,,393,26,30920.0,shot,325916.0,2,8540.0,3906601,96,goal,n,,,
26135,0,2060321.0,Italy,2015/2016,n,,393,21,127460.0,shot,166648.0,1,8564.0,4796842,98,goal,n,,,
26136,1,2060321.0,Italy,2015/2016,n,,406,32,279392.0,header,211091.0,4,8540.0,4797044,177,goal,n,,,
